Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   93372/93372       std::vector<int, std::allocator<int> >::push_back(int const&) [14]
                0.00    0.00     888/888         std::pair<std::string, int> std::make_pair<std::string, int>(std::string, int) [109]
                0.00    0.00     888/2731        std::pair<std::string, int>::~pair() [54]
                0.00    0.00     444/444         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::push_back(std::pair<std::string, int> const&) [129]
                0.00    0.00     444/444         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::operator[](std::pair<std::string, int> const&) [126]
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::vector() [189]
                0.00    0.00       1/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> >) [208]
                0.00    0.00       1/1335        std::vector<int, std::allocator<int> >::~vector() [68]
-----------------------------------------------
                0.00    0.00       1/1           shortestDistance(int) [215]
[214]    0.0    0.00    0.00       1         floydWarshall(int) [214]
                0.00    0.00  396048/686556      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.00  395160/592740      std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00     888/890         std::vector<int, std::allocator<int> >::resize(unsigned long, int) [95]
                0.00    0.00       2/5           std::vector<int, std::allocator<int> >::vector() [189]
                0.00    0.00       2/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::resize(unsigned long, std::vector<int, std::allocator<int> >) [208]
                0.00    0.00       2/1335        std::vector<int, std::allocator<int> >::~vector() [68]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[215]    0.0    0.00    0.00       1         shortestDistance(int) [215]
                0.00    0.00  197136/686556      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [8]
                0.00    0.00  197136/592740      std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00  197136/197136      int const& std::max<int>(int const&, int const&) [10]
                0.00    0.00       1/1           floydWarshall(int) [214]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_arr [212]
[216]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [216]
                0.00    0.00       3/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [209]
                0.00    0.00       2/5           std::vector<int, std::allocator<int> >::vector() [189]
                0.00    0.00       1/1           std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::vector() [231]
                0.00    0.00       1/1           std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::map() [229]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::allocator() [221]
[217]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~allocator() [222]
[218]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string, int> >::allocator() [223]
[219]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string, int> >::new_allocator() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string, int> >::~allocator() [224]
[220]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string, int> >::~new_allocator() [220]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_Rb_tree_impl() [233]
[221]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::allocator() [221]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::~_Rb_tree_impl() [234]
[222]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~allocator() [222]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::_Vector_impl() [225]
[223]    0.0    0.00    0.00       1         std::allocator<std::pair<std::string, int> >::allocator() [223]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<std::string, int> >::new_allocator() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::~_Vector_impl() [226]
[224]    0.0    0.00    0.00       1         std::allocator<std::pair<std::string, int> >::~allocator() [224]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<std::string, int> >::~new_allocator() [220]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_base() [227]
[225]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::_Vector_impl() [225]
                0.00    0.00       1/1           std::allocator<std::pair<std::string, int> >::allocator() [223]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~_Vector_base() [228]
[226]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::~_Vector_impl() [226]
                0.00    0.00       1/1           std::allocator<std::pair<std::string, int> >::~allocator() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::vector() [231]
[227]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_base() [227]
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::_Vector_impl() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~vector() [341]
[228]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::~_Vector_base() [228]
                0.00    0.00       1/11          std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_M_deallocate(std::pair<std::string, int>*, unsigned long) [161]
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_impl::~_Vector_impl() [226]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [216]
[229]    0.0    0.00    0.00       1         std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::map() [229]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree() [238]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique(std::pair<std::pair<std::string, int> const, int> const&) [235]
[230]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> > const&, bool const&) [230]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [216]
[231]    0.0    0.00    0.00       1         std::vector<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::vector() [231]
                0.00    0.00       1/1           std::_Vector_base<std::pair<std::string, int>, std::allocator<std::pair<std::string, int> > >::_Vector_base() [227]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_Rb_tree_impl() [233]
[232]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_M_initialize() [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree() [238]
[233]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_Rb_tree_impl() [233]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::allocator() [221]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_M_initialize() [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::~_Rb_tree() [239]
[234]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::~_Rb_tree_impl() [234]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~allocator() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::pair<std::string, int> const, int> >, std::pair<std::pair<std::string, int> const, int> const&) [137]
[235]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique(std::pair<std::pair<std::string, int> const, int> const&) [235]
                0.00    0.00       1/446         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_begin() [113]
                0.00    0.00       1/1249        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_end() [87]
                0.00    0.00       1/1334        std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [69]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::begin() [236]
                0.00    0.00       1/445         std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >::operator==(std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> > const&) const [114]
                0.00    0.00       1/444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::pair<std::string, int> const, int> const&) [130]
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> > const&, bool const&) [230]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_unique(std::pair<std::pair<std::string, int> const, int> const&) [235]
[236]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::begin() [236]
                0.00    0.00       1/1334        std::_Rb_tree_iterator<std::pair<std::pair<std::string, int> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [69]
-----------------------------------------------
                                 444             std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [237]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::~_Rb_tree() [239]
[237]    0.0    0.00    0.00       1+444     std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [237]
                0.00    0.00     444/4176        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_right(std::_Rb_tree_node_base*) [52]
                0.00    0.00     444/1165        std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_S_left(std::_Rb_tree_node_base*) [88]
                0.00    0.00     444/444         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [136]
                                 444             std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [237]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::map() [229]
[238]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree() [238]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_Rb_tree_impl() [233]
-----------------------------------------------
                0.00    0.00       1/1           std::map<std::pair<std::string, int>, int, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::~map() [325]
[239]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::~_Rb_tree() [239]
                0.00    0.00       1/446         std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_begin() [113]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*) [237]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::~_Rb_tree_impl() [234]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [212] _GLOBAL__sub_I_arr    [196] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [68] std::vector<int, std::allocator<int> >::~vector()
 [213] make_graph(int&)      [197] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [9] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [214] floydWarshall(int)     [74] std::allocator<int>::allocator(std::allocator<int> const&) [130] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::pair<std::string, int> const, int> const&)
 [215] shortestDistance(int) [186] std::allocator<int>::allocator() [131] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_get_node()
 [216] __static_initialization_and_destruction_0(int, int) [65] std::allocator<int>::~allocator() [143] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_leftmost()
 [115] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*, unsigned long) [57] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [132] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> >*)
 [116] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::allocate(unsigned long, void const*) [58] std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [133] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::lower_bound(std::pair<std::string, int> const&)
 [217] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::new_allocator() [15] std::_Iter_base<int*, false>::_S_base(int*) [112] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_rightmost()
 [218] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::string, int> const, int> > >::~new_allocator() [23] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [232] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_M_initialize()
 [117] __gnu_cxx::new_allocator<std::pair<std::pair<std::string, int> const, int> >::destroy(std::pair<std::pair<std::string, int> const, int>*) [160] void std::_Destroy_aux<false>::__destroy<std::pair<std::string, int>*>(std::pair<std::string, int>*, std::pair<std::string, int>*) [233] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::_Rb_tree_impl()
 [118] __gnu_cxx::new_allocator<std::pair<std::pair<std::string, int> const, int> >::construct(std::pair<std::pair<std::string, int> const, int>*, std::pair<std::pair<std::string, int> const, int> const&) [177] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [234] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_Rb_tree_impl<std::less<std::pair<std::string, int> >, false>::~_Rb_tree_impl()
 [100] __gnu_cxx::new_allocator<std::pair<std::pair<std::string, int> const, int> >::new_allocator() [36] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [134] std::_Rb_tree<std::pair<std::string, int>, std::pair<std::pair<std::string, int> const, int>, std::_Select1st<std::pair<std::pair<std::string, int> const, int> >, std::less<std::pair<std::string, int> >, std::allocator<std::pair<std::pair<std::string, int> const, int> > >::_M_create_node(std::pair<std::pair<std::string, int> const, int> const&)
